city,district,street,place,location,remark,source,link,is_today,title,text,province
西宁,湟中区,,汉水沟村,"101.540133,36.753785",,青海日报,https://mp.weixin.qq.com/s/URJDtNlB8jOnsmdH17VjXA,0,,,青海省
西宁,湟中区,,李家山镇,"101.559286,36.798967",,青海日报,https://mp.weixin.qq.com/s/tnX6pWa1ag-aA4zvjQh2Qg,0,,,青海省
西宁,湟中区,,上峡门村,"101.628794,36.401629",,青海日报,https://mp.weixin.qq.com/s/URJDtNlB8jOnsmdH17VjXA,0,,,青海省
西宁,湟中区,,上新庄镇刘小庄村,"101.641179,36.475895",,青海日报,https://mp.weixin.qq.com/s/URJDtNlB8jOnsmdH17VjXA,0,,,青海省
西宁,城西区,,杨家寨村,"101.739262,36.64251",,青海日报,https://mp.weixin.qq.com/s/URJDtNlB8jOnsmdH17VjXA,0,,,青海省
西宁,城北区,,青塘小镇,"101.615288,36.662582",,青海日报,https://mp.weixin.qq.com/s/URJDtNlB8jOnsmdH17VjXA,0,,,青海省
西宁,城北区,,大堡子雅克新清真餐馆,"116.702598,39.881976",,青海日报,https://mp.weixin.qq.com/s/URJDtNlB8jOnsmdH17VjXA,0,,,青海省
海北藏族自治州,门源县,,青石嘴镇黑石头村116号,"101.449571,37.465603",,西宁晚报社,https://mp.weixin.qq.com/s/tnX6pWa1ag-aA4zvjQh2Qg,0,,,青海省
