city,district,street,place,location,remark,source,link,is_today,title,text,province
庆阳,西峰区,,兰州西路“好又多超市”,"107.632851,35.71703",,庆阳发布,https://mp.weixin.qq.com/s/vMEOt2yVAX5NcmB5LUhkUg,0,,,甘肃省
庆阳,西峰区,,西郊菜市场,"107.627221,35.730854",,庆阳发布,https://mp.weixin.qq.com/s/vMEOt2yVAX5NcmB5LUhkUg,0,,,甘肃省
庆阳,西峰区,,西峰汽车南站对面“孙记炸酱面”,"107.650623,35.719742",,庆阳发布,https://mp.weixin.qq.com/s/vMEOt2yVAX5NcmB5LUhkUg,0,,,甘肃省
庆阳,西峰区,,当庄小区门前“综合超市” ,,,庆阳发布,https://mp.weixin.qq.com/s/vMEOt2yVAX5NcmB5LUhkUg,0,,,甘肃省
庆阳,西峰区,,当庄小区门前“综合超市” ,,,庆阳发布,https://mp.weixin.qq.com/s/vMEOt2yVAX5NcmB5LUhkUg,0,,,甘肃省
庆阳,宁县,,金村乡街道,"108.30064,35.65101",,甘肃发布,https://mp.weixin.qq.com/s/6bTeDE9KwCdY22l6QEYJ7Q,0,,,甘肃省
庆阳,宁县,,金村街道老街坊麻辣烫店,"108.299436,35.650564",,甘肃发布,https://mp.weixin.qq.com/s/6bTeDE9KwCdY22l6QEYJ7Q,0,,,甘肃省
庆阳,宁县,,东方百佳超市,"108.006979,35.40735",,甘肃发布,https://mp.weixin.qq.com/s/6bTeDE9KwCdY22l6QEYJ7Q,0,,,甘肃省
庆阳,宁县,,东方百佳超市对面云南过桥米线店,"108.007118,35.40366",,甘肃发布,https://mp.weixin.qq.com/s/6bTeDE9KwCdY22l6QEYJ7Q,0,,,甘肃省
庆阳,宁县,,金村街道综合大商店,"108.30059,35.651109",,甘肃发布,https://mp.weixin.qq.com/s/6bTeDE9KwCdY22l6QEYJ7Q,0,,,甘肃省
庆阳,宁县,,沙滩路加油站,"107.91697,35.49759",,甘肃发布,https://mp.weixin.qq.com/s/6bTeDE9KwCdY22l6QEYJ7Q,0,,,甘肃省
定西,陇西县,,河畔幼儿园门口,,,兰州日报,https://mp.weixin.qq.com/s/5XymfTrDSeLYRnE4ELNvtQ,0,,,甘肃省
