city,district,street,place,location,remark,source,link,is_today,title,text,province
泰安,泰山区,,擂鼓石花园10号楼,"117.110498,36.20082",,齐鲁晚报,https://mp.weixin.qq.com/s/RDmS33t5JxlYRPzGPlt_hA,0,,,山东省
泰安,泰山区,,擂鼓石巨鼎酒店,"106.484643,31.589954",,齐鲁晚报,https://mp.weixin.qq.com/s/RDmS33t5JxlYRPzGPlt_hA,0,,,山东省
泰安,泰山区,,岱庙街道温泉路国土资源局宿舍,"117.151199,36.193701",,齐鲁晚报,https://mp.weixin.qq.com/s/RDmS33t5JxlYRPzGPlt_hA,0,,,山东省
泰安,泰山区,,丽景花园小区,"117.145625,36.196007",,齐鲁晚报,https://mp.weixin.qq.com/s/RDmS33t5JxlYRPzGPlt_hA,0,,,山东省
泰安,泰山区,,泰前街道华新山水居,"117.14449,36.207551",,齐鲁晚报,https://mp.weixin.qq.com/s/lxZSKHYSIWMP5HeKQi3VIg,0,,,山东省
泰安,泰山区,,上高街道凤凰小区,"117.162903,36.186212",,齐鲁晚报,https://mp.weixin.qq.com/s/-kCKCLdhNG52XnvC4MKkEg,0,,,山东省
泰安,泰山区,,邱家店镇府前花园2号楼,"117.244312,36.159114",,齐鲁晚报,https://mp.weixin.qq.com/s/RDmS33t5JxlYRPzGPlt_hA,0,,,山东省
泰安,泰山区,,财源街道粮食局宿舍1号楼,"117.124866,36.191562",,齐鲁晚报,https://mp.weixin.qq.com/s/RDmS33t5JxlYRPzGPlt_hA,0,,,山东省
泰安,泰山区,,前街道华新山水居,"117.14449,36.207551",,齐鲁晚报,https://mp.weixin.qq.com/s/-kCKCLdhNG52XnvC4MKkEg,0,,,山东省
泰安,肥城市,,大封矿宿舍18号楼,"116.689022,36.228235",,齐鲁晚报,https://mp.weixin.qq.com/s/RDmS33t5JxlYRPzGPlt_hA,0,,,山东省
枣庄,峄城区,,濠江花园,"117.580374,34.77297",,齐鲁晚报,https://mp.weixin.qq.com/s/gX82KJTHdwAbVgK6hADT9A,0,,,山东省
枣庄,峄城区,,坛山街道办事处前湾村,"117.585577,34.782613",,齐鲁晚报,https://mp.weixin.qq.com/s/gX82KJTHdwAbVgK6hADT9A,1,,,山东省
枣庄,滕州市,,大坞镇大坞村,"116.98901,35.117041",,齐鲁晚报,https://mp.weixin.qq.com/s/gX82KJTHdwAbVgK6hADT9A,0,,,山东省
枣庄,滕州市,,鲍沟镇薛中村,"117.151581,34.978164",,齐鲁晚报,https://mp.weixin.qq.com/s/gX82KJTHdwAbVgK6hADT9A,0,,,山东省
枣庄,滕州市,,东沙河镇党村,"117.226847,35.089726",,齐鲁晚报,https://mp.weixin.qq.com/s/gX82KJTHdwAbVgK6hADT9A,1,,,山东省
